date,year,week,id_project,project_name,start_price,end_price,performance,rank
2024-02-24,2024,8,18837,Flare Network,0.0402825,0.0463579,0.15081983491590645,84.0
2024-02-24,2024,8,1281,OriginTrail,1.025,1.29,0.2585365853658538,85.0
2024-02-24,2024,8,2268,LCX,0.257087,0.260894,0.014808216673733035,86.0
2024-02-24,2024,8,10703,eCash,3.296e-05,4.648e-05,0.4101941747572815,87.0
2024-02-24,2024,8,5288,Perpetual Protocol,1.42,1.46,0.028169014084507067,88.0
2024-02-24,2024,8,984,TRON,0.137362,0.140963,0.026215401639463554,89.0
2024-02-24,2024,8,5518,Avalanche,36.68,42.71,0.16439476553980373,90.0
2024-02-24,2024,8,10615,Adventure Gold,1.43,1.66,0.16083916083916083,91.0
2024-02-24,2024,8,9735,Vulcan Forged,6.6,8.42,0.2757575757575758,92.0
2024-02-24,2024,8,1142,Request,0.109105,0.124742,0.14332065441547145,93.0
2024-02-24,2024,8,18811,Bitget Token,1.008,0.918156,-0.08913095238095242,94.0
2024-02-24,2024,8,1059,iExec RLC,3.7,3.94,0.0648648648648648,95.0
2024-02-24,2024,8,281,Bancor Network Token,0.782011,0.910521,0.16433272677750058,96.0
2024-02-24,2024,8,8192,Persistence,0.396666,0.382754,-0.03507232785265194,97.0
2024-02-24,2024,8,13879,Rocket Pool ETH,3288.69,3757.63,0.14259173105400633,98.0
2024-02-24,2024,8,979,XRP,0.544773,0.631961,0.1600446424474048,99.0
2024-02-24,2024,8,1137,Livepeer,13.91,14.41,0.035945363048166784,100.0
2024-03-02,2024,9,19533,Agoras: Currency of Tau,10.21,9.54,-0.06562193927522053,1.0
2024-03-02,2024,9,5918,CertiK,0.85621,0.911706,0.06481587461020076,2.0
2024-03-02,2024,9,1259,Tellor,123.22,105.53,-0.14356435643564355,3.0
2024-03-02,2024,9,6098,Wemix Token,2.57,3.01,0.17120622568093385,4.0
2024-03-02,2024,9,5921,Audius,0.307563,0.314632,0.02298390898775226,5.0
2024-03-02,2024,9,18799,Decentralized Social,40.05,37.4,-0.06616729088639198,6.0
2024-03-02,2024,9,5923,Akash Network,4.6,6.22,0.35217391304347834,7.0
2024-03-02,2024,9,675,Chromia,0.402589,0.434476,0.07920484663018612,8.0
2024-03-02,2024,9,7709,My Neighbor Alice,1.98,2.28,0.15151515151515144,9.0
2024-03-02,2024,9,21262,Echelon Prime,15.26,17.78,0.16513761467889918,10.0
2024-03-02,2024,9,3752,Cartesi,0.410061,0.383709,-0.06426360956052876,11.0
2024-03-02,2024,9,2792,f(x) Coin,0.174669,0.178828,0.02381075061974361,12.0
2024-03-02,2024,9,21330,Bittensor,650.29,722.09,0.11041227759922508,13.0
2024-03-02,2024,9,1150,Thorchain,5.66,7.79,0.37632508833922257,14.0
2024-03-02,2024,9,512,Blockstack,2.96,2.81,-0.050675675675675644,15.0
2024-03-02,2024,9,9753,Loom Network (NEW),0.1144,0.112819,-0.013819930069930061,16.0
2024-03-02,2024,9,8857,Spell Token,0.00164418,0.00132718,-0.19280127479959613,17.0
2024-03-02,2024,9,9792,Osmosis,1.61,1.66,0.0310559006211179,18.0
2024-03-02,2024,9,18408,Kaspa,0.170836,0.146685,-0.14136950057364947,19.0
2024-03-02,2024,9,1443,Prometeus,11.07,14.51,0.31074977416440824,20.0
2024-03-02,2024,9,3747,Solana,129.1,146.23,0.13268783888458557,21.0
2024-03-02,2024,9,9427,Centrifuge,0.700225,0.774383,0.10590595879895756,22.0
2024-03-02,2024,9,9803,Wrapped Centrifuge,0.701201,0.774854,0.10503835562128418,23.0
2024-03-02,2024,9,7234,JasmyCoin,0.0204149,0.0227998,0.11682153721056673,24.0
2024-03-02,2024,9,4469,Render Token,7.65,12.42,0.6235294117647058,25.0
2024-03-02,2024,9,18839,Staked Frax Ether,3662.02,4199.16,0.1466786090736806,26.0
2024-03-02,2024,9,408,Bitcoin SV,106.22,110.43,0.039634720391640066,27.0
2024-03-02,2024,9,19439,DIMO,0.490124,0.515839,0.05246631464690577,28.0
2024-03-02,2024,9,18838,Frax Ether,3391.03,3886.87,0.14622105967803284,29.0
2024-03-02,2024,9,382,Bitcoin Cash,449.92,432.14,-0.03951813655761031,30.0
2024-03-02,2024,9,1095,Storj,0.814997,0.871934,0.06986160685254059,31.0
2024-03-02,2024,9,21068,Cheelee,18.02,17.39,-0.03496115427302991,32.0
2024-03-02,2024,9,3751,Helium,8.75,9.36,0.06971428571428565,33.0
2024-03-02,2024,9,15732,Ronin,2.88,3.88,0.3472222222222222,34.0
2024-03-02,2024,9,996,Maker,2121.4,2405.82,0.13407183935137176,35.0
2024-03-02,2024,9,8054,Illuvium,119.41,145.27,0.21656477681936198,36.0
2024-03-02,2024,9,989,Huobi Token,1.17,1.15,-0.01709401709401711,37.0
2024-03-02,2024,9,10897,Ribbon Finance,0.774111,1.62,1.0927231366044405,38.0
2024-03-02,2024,9,1103,Gnosis,396.45,426.68,0.07625173414049696,39.0
2024-03-02,2024,9,5112,dKargo,0.0398639,0.0419298,0.051823830583560625,40.0
2024-03-02,2024,9,15487,GenesysGo Shadow,1.052,1.2,0.14068441064638773,41.0
2024-03-02,2024,9,6150,Oasis Network,0.159396,0.176683,0.10845316068157292,42.0
2024-03-02,2024,9,13198,Kujira,4.27,4.6,0.07728337236533961,43.0
2024-03-02,2024,9,19291,0x0.ai: AI Smart Contract,0.275876,0.412309,0.4945446504951499,44.0
2024-03-02,2024,9,1094,Fetch.ai,1.85,3.0,0.6216216216216215,45.0
2024-03-02,2024,9,770,COTI,0.21656,0.247858,0.1445234577022534,46.0
2024-03-02,2024,9,15558,Goldfinch,1.29,2.11,0.6356589147286821,47.0
2024-03-02,2024,9,18821,Axelar,1.96,2.21,0.12755102040816327,48.0
2024-03-02,2024,9,215,Ark,0.993956,1.11,0.11674963479268716,49.0
2024-03-02,2024,9,7573,Trias Token,15.76,16.59,0.052664974619289345,50.0
2024-03-02,2024,9,1281,OriginTrail,1.29,1.52,0.17829457364341084,51.0
2024-03-02,2024,9,659,ChainLink,21.24,20.04,-0.05649717514124291,52.0
2024-03-02,2024,9,22234,AirTor Protocol,1.33,2.63,0.9774436090225562,53.0
2024-03-02,2024,9,21706,SmarDex,0.020372,0.0254039,0.24700078539171405,54.0
2024-03-02,2024,9,18805,Hashflow,0.471282,0.489909,0.0395241065858658,55.0
2024-03-02,2024,9,1101,SingularityNET,0.95911,1.31,0.3658495897238065,56.0
2024-03-02,2024,9,22257,Pepe,4.21e-06,8.78e-06,1.0855106888361046,57.0
2024-03-02,2024,9,17805,Alephium,3.75,3.1,-0.1733333333333333,58.0
2024-03-02,2024,9,15628,Pocket Network,0.233486,0.178872,-0.2339069580188962,59.0
2024-03-02,2024,9,6583,Staked Ether,3408.03,3904.17,0.1455797044040105,60.0
2024-03-02,2024,9,1025,Siacoin,0.00981171,0.0095916,-0.022433398459595633,61.0
2024-03-02,2024,9,10879,Lido Staked SOL,150.97,170.3,0.12803868318208925,62.0
2024-03-02,2024,9,17844,Aleph Zero,1.28,1.53,0.1953125,63.0
2024-03-02,2024,9,16660,Rollbit Coin,0.130805,0.140815,0.07652612667711473,64.0
2024-03-02,2024,9,204,Aragon,8.67,9.9,0.1418685121107267,65.0
2024-03-02,2024,9,18226,Bitcoin Avalanche Bridged (BTC.b),62112.0,68516.0,0.10310407006697579,66.0
2024-03-02,2024,9,2391,Klaytn,0.301385,0.286589,-0.04909335235662037,67.0
2024-03-02,2024,9,21525,AllianceBlock Nexera,0.149777,0.140129,-0.06441576477029178,68.0
2024-03-02,2024,9,1137,Livepeer,14.41,22.24,0.5433726578764746,69.0
2024-03-02,2024,9,6723,Lido DAO,3.38,3.38,0.0,70.0
2024-03-02,2024,9,1015,Gatechain Token,5.45,5.41,-0.00733944954128441,71.0
2024-03-02,2024,9,114,aelf,0.677313,0.680432,0.004604961074126708,72.0
2024-03-02,2024,9,8668,Pendle,3.41,3.13,-0.0821114369501467,73.0
2024-03-02,2024,9,6569,The Graph,0.317406,0.400674,0.2623390862176517,74.0
2024-03-02,2024,9,4689,yearn.finance,9462.84,10213.7,0.07934827176619287,75.0
2024-03-02,2024,9,1028,NEXO,1.39,1.44,0.03597122302158277,76.0
2024-03-02,2024,9,3,0x,0.426921,0.602261,0.41070830434670597,77.0
2024-03-02,2024,9,4340,Compound,91.5,91.47,-0.0003278688524590288,78.0
2024-03-02,2024,9,991,Ethereum Classic,33.04,37.38,0.13135593220338992,79.0
2024-03-02,2024,9,17769,Nosana,5.37,6.73,0.25325884543761645,80.0
2024-03-02,2024,9,18795,WhiteBIT Token,8.23,8.54,0.03766707168894273,81.0
2024-03-02,2024,9,6597,Frax Share,9.13,9.36,0.025191675794085284,82.0
2024-03-02,2024,9,4927,Tokamak Network,2.59,3.02,0.1660231660231661,83.0
2024-03-02,2024,9,809,Crypto.com Coin,0.147896,0.159537,0.07871071563801599,84.0
2024-03-02,2024,9,3750,UMA,4.47,4.83,0.08053691275167793,85.0
2024-03-02,2024,9,5288,Perpetual Protocol,1.46,1.62,0.10958904109589052,86.0
2024-03-02,2024,9,376,Bitcoin,61936.0,68492.0,0.10585120123998967,87.0
2024-03-02,2024,9,20752,Blur,0.731484,0.70701,-0.03345801138507472,88.0
2024-03-02,2024,9,5302,Sun Token,0.0118448,0.0163488,0.3802512494934485,89.0
2024-03-02,2024,9,282,Band Protocol,2.43,2.6,0.06995884773662549,90.0
2024-03-02,2024,9,12263,Immutable X,3.22,3.58,0.1118012422360248,91.0
2024-03-02,2024,9,5613,Aave,116.98,131.43,0.12352538895537701,92.0
2024-03-02,2024,9,12265,Merit Circle,3.45,4.16,0.20579710144927535,93.0
2024-03-02,2024,9,6035,Conflux Token,0.28126,0.324235,0.15279456730427357,94.0
2024-03-02,2024,9,984,TRON,0.140963,0.136151,-0.03413661741024248,95.0
2024-03-02,2024,9,3756,JUST,0.0391122,0.0418375,0.069679025981663,96.0
2024-03-02,2024,9,1041,Status,0.050093,0.051736,0.032798993871399174,97.0
2024-03-02,2024,9,11258,Magic,1.35,1.38,0.022222222222222077,98.0
2024-03-02,2024,9,10615,Adventure Gold,1.66,1.75,0.05421686746987957,99.0
2024-03-02,2024,9,19695,Coinbase Wrapped Staked ETH,3617.15,4142.49,0.14523589013449806,100.0
